6,kernel,1,3176200,45370500
7,kernel,1,3975200,70883500
7,kernel,1,3294300,55788700
7,kernel,1,3182400,59326800
7,kernel,1,3865600,62471700
7,kernel,1,3584000,62953000
8,kernel,1,3874700,101056200
8,kernel,1,3918600,87646900
8,kernel,1,3429800,88210800
8,kernel,1,3675000,84491000
8,kernel,1,3909100,98312900
9,kernel,1,4990500,131781000
9,kernel,1,5975100,137084600
9,kernel,1,5923600,146478300
9,kernel,1,5049500,140223500
9,kernel,1,4872800,118484800
10,kernel,1,4399400,169015900
10,kernel,1,5327400,189714600
10,kernel,1,6041200,162212400
10,kernel,1,4678700,153591700
10,kernel,1,4996400,163779100
1,gecode,-,6987300,3726900
1,gecode,-,6765600,3949900
1,gecode,-,8450000,4224700
1,gecode,-,10250100,4491400
1,gecode,-,10743300,4066700
2,gecode,-,25792900,27054100
2,gecode,-,35603600,24144400
2,gecode,-,30814500,30190800
2,gecode,-,27608500,26380400
2,gecode,-,26098500,30065600
3,gecode,-,69919100,92503000
3,gecode,-,61343500,101633000
3,gecode,-,72833500,79021100
3,gecode,-,68694100,92481700
3,gecode,-,73883500,80192700
4,gecode,-,125640000,226158000
4,gecode,-,125815000,248492000
4,gecode,-,118137000,238289000
4,gecode,-,119048000,218510000
4,gecode,-,136412000,246460000
5,gecode,-,200100000,414934000
5,gecode,-,180989000,414770000
5,gecode,-,183460000,440789000
5,gecode,-,171135000,455829000
5,gecode,-,192056000,480899000
6,gecode,-,309577000,856904000
6,gecode,-,273814000,966161000
6,gecode,-,295627000,829245000
6,gecode,-,281223000,866046000
6,gecode,-,358831000,785653000
7,gecode,-,404644000,1413940000
7,gecode,-,351945000,1337620000
7,gecode,-,432063000,1350690000
7,gecode,-,349311000,1482770000
7,gecode,-,381381000,1401250000
8,gecode,-,562887000,1909450000
8,gecode,-,491825000,2258560000
8,gecode,-,497487000,2337380000
8,gecode,-,492485000,2131620000
8,gecode,-,491739000,1903680000
9,gecode,-,603461000,2886280000
9,gecode,-,599138000,2829560000
9,gecode,-,620844000,3110610000
9,gecode,-,640391000,3147170000
9,gecode,-,662565000,2960370000
10,gecode,-,820196000,3872290000
10,gecode,-,771671000,3973160000
10,gecode,-,740857000,3893910000
10,gecode,-,707825000,3993540000
10,gecode,-,727489000,3932190000
1,chuffed,-,39000000,1000000
1,chuffed,-,44000000,1000000
1,chuffed,-,46000000,1000000
1,chuffed,-,39000000,1000000
1,chuffed,-,43000000,1000000
2,chuffed,-,93000000,2000000
2,chuffed,-,104000000,3000000
2,chuffed,-,106000000,4000000
2,chuffed,-,93000000,3000000
2,chuffed,-,89000000,2000000
3,chuffed,-,165000000,7000000
3,chuffed,-,168000000,5000000
3,chuffed,-,164000000,5000000
3,chuffed,-,160000000,7000000
3,chuffed,-,157000000,8000000
4,chuffed,-,296000000,11000000
4,chuffed,-,284000000,11000000
4,chuffed,-,293000000,9000000
4,chuffed,-,281000000,10000000
4,chuffed,-,294000000,13000000
5,chuffed,-,383000000,17000000
5,chuffed,-,386000000,13000000
5,chuffed,-,360000000,17000000
5,chuffed,-,367000000,25000000
5,chuffed,-,328000000,14000000
6,chuffed,-,479000000,22000000
6,chuffed,-,494000000,19000000
6,chuffed,-,457000000,20000000
6,chuffed,-,477000000,23000000
6,chuffed,-,528000000,20000000
7,chuffed,-,644000000,28000000
7,chuffed,-,615000000,27000000
7,chuffed,-,628000000,31000000
7,chuffed,-,631000000,29000000
7,chuffed,-,614000000,31000000
8,chuffed,-,765000000,39000000
8,chuffed,-,769000000,39000000
8,chuffed,-,792000000,39000000
8,chuffed,-,776000000,39000000
8,chuffed,-,764000000,40000000
9,chuffed,-,972000000,71000000
9,chuffed,-,925000000,53000000
9,chuffed,-,963000000,72000000
9,chuffed,-,1034000000,65000000
9,chuffed,-,944000000,60000000
10,chuffed,-,1149000000,88000000
10,chuffed,-,1160000000,76000000
10,chuffed,-,1171000000,68000000
10,chuffed,-,1168000000,75000000
10,chuffed,-,1158000000,67000000
1,cp-sat,-,0,218305000
1,cp-sat,-,0,201487000
1,cp-sat,-,0,246081000
1,cp-sat,-,0,209140000
1,cp-sat,-,0,207727000
2,cp-sat,-,0,1203500000
2,cp-sat,-,0,1164800000
2,cp-sat,-,0,1201210000
2,cp-sat,-,0,1177280000
2,cp-sat,-,0,1197500000
3,cp-sat,-,0,3660350000
3,cp-sat,-,0,3632690000
3,cp-sat,-,0,3522450000
3,cp-sat,-,0,3478130000
3,cp-sat,-,0,3632610000
4,cp-sat,-,0,8259830000
4,cp-sat,-,0,7923630000
4,cp-sat,-,0,7813020000
4,cp-sat,-,0,8295930000
4,cp-sat,-,0,7979840000
5,cp-sat,-,0,15694800000
5,cp-sat,-,0,15153300000
5,cp-sat,-,0,15236400000
5,cp-sat,-,0,15348600000
5,cp-sat,-,0,15289500000
6,cp-sat,-,0,25674800000
6,cp-sat,-,0,25277200000
6,cp-sat,-,0,25463900000
6,cp-sat,-,0,26727200000
6,cp-sat,-,0,24910100000
7,cp-sat,-,0,31267400000
7,cp-sat,-,0,32075000000
7,cp-sat,-,0,31932400000
7,cp-sat,-,0,32315600000
7,cp-sat,-,0,33338600000
8,cp-sat,-,0,37238300000
8,cp-sat,-,0,38015500000
8,cp-sat,-,0,36673800000
8,cp-sat,-,0,36962700000
8,cp-sat,-,0,42034200000
9,cp-sat,-,0,41701200000
9,cp-sat,-,0,39423800000
9,cp-sat,-,0,39896600000
9,cp-sat,-,0,39727300000
9,cp-sat,-,0,40432200000
10,cp-sat,-,0,41655100000
10,cp-sat,-,0,43454500000
10,cp-sat,-,0,44725900000
10,cp-sat,-,0,45243900000
10,cp-sat,-,0,39106300000
